Restaurant ID,Restaurant Name,Country Code,City,Address,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
18479003,Rockers & Shockers,1,New Delhi,Mayur Vihar Phase 1,North Indian Mughlai Chinese,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18472612,Saikutir Food,1,New Delhi,Mayur Vihar Phase 1,North Indian South Indian Chinese,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18357972,Satnaam Foods,1,New Delhi,Mayur Vihar Phase 1,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18375388,Senorita's,1,New Delhi,Mayur Vihar Phase 1,Mexican,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18292453,Shri Bala Ji Rasoi,1,New Delhi,Mayur Vihar Phase 1,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18421494,South Indian,1,New Delhi,Mayur Vihar Phase 1,South Indian,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
8033,Tip Top Eating Corner,1,New Delhi,Mayur Vihar Phase 1,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18360957,ToLoveFromLove,1,New Delhi,Mayur Vihar Phase 1,Bakery Desserts,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18281993,Tripti Foods,1,New Delhi,Mayur Vihar Phase 1,South Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18282003,U Like,1,New Delhi,Mayur Vihar Phase 1,Bakery,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18421492,Zayka chicken restaurant,1,New Delhi,Mayur Vihar Phase 1,North Indian Biryani,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
6190,Cafe Coffee Day,1,New Delhi,Mayur Vihar Phase 1,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.4,Poor,49
2017,Food Fantasy,1,New Delhi,Mayur Vihar Phase 1,North Indian Chinese Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.4,Poor,76
308812,Just Chinese,1,New Delhi,Mayur Vihar Phase 1,Chinese,300,Indian Rupees(Rs.),No,Yes,No,1,2.4,Poor,36
308848,Agarwal Bikaneri Sweets,1,New Delhi,Mayur Vihar Phase 2,Mithai Street Food,100,Indian Rupees(Rs.),No,No,No,1,3.1,Average,12
301056,Bikaner Sweets,1,New Delhi,Mayur Vihar Phase 2,Mithai,100,Indian Rupees(Rs.),No,No,No,1,2.8,Average,14
301692,Breadz,1,New Delhi,Mayur Vihar Phase 2,Bakery Fast Food,300,Indian Rupees(Rs.),No,Yes,No,1,3.3,Average,48
18265707,Desi Jugaad,1,New Delhi,Mayur Vihar Phase 2,North Indian Chinese,350,Indian Rupees(Rs.),No,No,No,1,3.2,Average,12
18368006,Food Trax,1,New Delhi,Mayur Vihar Phase 2,Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
18225277,Hub Tub,1,New Delhi,Mayur Vihar Phase 2,Chinese Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3,Average,7
2936,Malabar Foods,1,New Delhi,Mayur Vihar Phase 2,North Indian Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,49
18291201,Mitra Di Chaap,1,New Delhi,Mayur Vihar Phase 2,Street Food Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3,Average,5
3854,New Hyderabadi Biryani House,1,New Delhi,Mayur Vihar Phase 2,North Indian Biryani,500,Indian Rupees(Rs.),No,Yes,No,2,2.5,Average,25
308831,New Madras Cafe,1,New Delhi,Mayur Vihar Phase 2,South Indian,250,Indian Rupees(Rs.),No,No,No,1,2.8,Average,11
301062,Roll Club,1,New Delhi,Mayur Vihar Phase 2,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.2,Average,44
5186,Sanju Cool & Hot Hut,1,New Delhi,Mayur Vihar Phase 2,North Indian Street Food,250,Indian Rupees(Rs.),No,No,No,1,2.8,Average,8
3851,Sethi's Kabab & Curries,1,New Delhi,Mayur Vihar Phase 2,North Indian,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,22
305357,South Indian Fast Food,1,New Delhi,Mayur Vihar Phase 2,South Indian,300,Indian Rupees(Rs.),No,No,No,1,3.3,Average,23
2019,Sweets and Spices,1,New Delhi,Mayur Vihar Phase 2,North Indian Chinese South Indian Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,69
305370,Urban Degchi Kitchen & Bar,1,New Delhi,Mayur Vihar Phase 2,North Indian Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,Average,94
301053,Wah Ji Wah,1,New Delhi,Mayur Vihar Phase 2,North Indian Fast Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.1,Average,81
308844,Zaiqa Kathi Roll & Momos,1,New Delhi,Mayur Vihar Phase 2,Street Food,150,Indian Rupees(Rs.),No,No,No,1,3.3,Average,16
308839,Duggal Snacks,1,New Delhi,Mayur Vihar Phase 2,Street Food,50,Indian Rupees(Rs.),No,No,No,1,3.6,Good,32
18440191,Granny's Flavour,1,New Delhi,Mayur Vihar Phase 2,Street Food,150,Indian Rupees(Rs.),No,No,No,1,3.5,Good,16
18203185,Moustache Coffee,1,New Delhi,Mayur Vihar Phase 2,Cafe,400,Indian Rupees(Rs.),No,Yes,No,1,3.7,Good,79
301047,Pradeep Pav Bhaji,1,New Delhi,Mayur Vihar Phase 2,Street Food,200,Indian Rupees(Rs.),No,No,No,1,3.8,Good,94
312492,Sandwich Factory,1,New Delhi,Mayur Vihar Phase 2,Cafe,500,Indian Rupees(Rs.),No,Yes,No,2,3.9,Good,254
4672,Scorpio Cafe,1,New Delhi,Mayur Vihar Phase 2,Chinese Fast Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.7,Good,410
311336,Veggie-Licious,1,New Delhi,Mayur Vihar Phase 2,North Indian Chinese Continental Fast Food,450,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,100
18379056,Creamy Creation,1,New Delhi,Mayur Vihar Phase 2,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18440185,Evergreen Food Corner,1,New Delhi,Mayur Vihar Phase 2,Fast Food Raw Meats,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18440429,K.D Corner,1,New Delhi,Mayur Vihar Phase 2,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
2942,Slice Of Italy,1,New Delhi,Mayur Vihar Phase 2,Italian Pizza Bakery,700,Indian Rupees(Rs.),No,Yes,No,2,2.2,Poor,119
301103,Anokha Chinese Hut,1,New Delhi,Mayur Vihar Phase 3,North Indian Chinese,700,Indian Rupees(Rs.),No,No,No,2,2.6,Average,27
18292451,Bobby Dhaba & Caterers,1,New Delhi,Mayur Vihar Phase 3,North Indian Mughlai,450,Indian Rupees(Rs.),No,No,No,1,3.1,Average,5
9740,Clever Fox Cafe,1,New Delhi,Mayur Vihar Phase 3,North Indian Continental Chinese,900,Indian Rupees(Rs.),Yes,No,No,2,3,Average,25
301106,Dana Pani,1,New Delhi,Mayur Vihar Phase 3,North Indian Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.8,Average,4
6225,Hotel Malabar,1,New Delhi,Mayur Vihar Phase 3,Kerala,300,Indian Rupees(Rs.),No,No,No,1,3,Average,24
301120,Lumbini Fast Point,1,New Delhi,Mayur Vihar Phase 3,Chinese Fast Food,400,Indian Rupees(Rs.),No,No,No,1,3,Average,30
307850,Mayur Restaurant,1,New Delhi,Mayur Vihar Phase 3,North Indian South Indian Chinese,400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,19
18292449,MOC - The American Restaurant,1,New Delhi,Mayur Vihar Phase 3,American Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.6,Average,35
301116,Muradabadi Chicken Biryani,1,New Delhi,Mayur Vihar Phase 3,North Indian,450,Indian Rupees(Rs.),No,No,No,1,3.3,Average,28
8462,New Aggarwal Sweet Corner,1,New Delhi,Mayur Vihar Phase 3,Mithai,100,Indian Rupees(Rs.),No,No,No,1,2.7,Average,11
309599,Pizza Castle,1,New Delhi,Mayur Vihar Phase 3,Pizza Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,29
309499,Punjabi Dhaba,1,New Delhi,Mayur Vihar Phase 3,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3,Average,6
300958,Qureshi Chicken Corner,1,New Delhi,Mayur Vihar Phase 3,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3,Average,6
301105,Samarpan Fast Food,1,New Delhi,Mayur Vihar Phase 3,Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,9
311228,Shaan-E-Tandoorz,1,New Delhi,Mayur Vihar Phase 3,North Indian,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
6226,Sonu Sudh Bhojnalaya,1,New Delhi,Mayur Vihar Phase 3,North Indian,250,Indian Rupees(Rs.),No,No,No,1,2.8,Average,10
311229,The Test,1,New Delhi,Mayur Vihar Phase 3,North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
306555,True Blue,1,New Delhi,Mayur Vihar Phase 3,Chinese North Indian,900,Indian Rupees(Rs.),Yes,No,No,2,3.3,Average,26
301110,Zaika Kathi Rolls,1,New Delhi,Mayur Vihar Phase 3,Fast Food,150,Indian Rupees(Rs.),No,No,No,1,3,Average,13
304986,Baked Buns,1,New Delhi,Mayur Vihar Phase 3,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,90
311256,A One Muradabadi,1,New Delhi,Mayur Vihar Phase 3,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
307847,Annapurna,1,New Delhi,Mayur Vihar Phase 3,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18376492,Cake Walkers,1,New Delhi,Mayur Vihar Phase 3,Bakery,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
6216,Harish And Sonu Sudh Bhojnalya,1,New Delhi,Mayur Vihar Phase 3,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
313360,Mitra Da Dhaba,1,New Delhi,Mayur Vihar Phase 3,North Indian Chinese,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18490756,Munchies Midnight Delivery,1,New Delhi,Mayur Vihar Phase 3,Continental Italian Fast Food,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18375376,Muradabadi Chicken Corner,1,New Delhi,Mayur Vihar Phase 3,Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18089212,Riyaz Chicken Corner,1,New Delhi,Mayur Vihar Phase 3,Biryani,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18375395,Romano's Pizza,1,New Delhi,Mayur Vihar Phase 3,Pizza,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18237719,Royal Spice,1,New Delhi,Mayur Vihar Phase 3,Continental North Indian South Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18082236,Sonu Bhojanalya,1,New Delhi,Mayur Vihar Phase 3,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18375383,The Deshi Bites,1,New Delhi,Mayur Vihar Phase 3,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
309979,Green Chick Chop,1,New Delhi,Mehrauli,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,3,Average,7
18025093,Mahara Hotel,1,New Delhi,Mehrauli,North Indian South Indian,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
307990,Malik Vegetarian Rasoi,1,New Delhi,Mehrauli,North Indian,250,Indian Rupees(Rs.),No,No,No,1,2.9,Average,9
309517,Yash Aadi Food Corner,1,New Delhi,Mehrauli,North Indian Chinese,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,6
18489842,#hashtag,1,New Delhi,Mehrauli,Cafe,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18350159,Al Zaika,1,New Delhi,Mehrauli,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18375201,Ashiyan Foods,1,New Delhi,Mehrauli,North Indian Chinese Continental,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18025127,Bake My Day,1,New Delhi,Mehrauli,Bakery Desserts Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18478990,Bhutani Chaap,1,New Delhi,Mehrauli,North Indian Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18433297,China Pan,1,New Delhi,Mehrauli,Chinese Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18472695,Chinese Fast Food,1,New Delhi,Mehrauli,Chinese Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18415339,Dilkhush Punjabi Dhaba,1,New Delhi,Mehrauli,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
311683,Dragun Hut,1,New Delhi,Mehrauli,Chinese,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
313073,Giani's,1,New Delhi,Mehrauli,Ice Cream Desserts,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18415338,Kathi House,1,New Delhi,Mehrauli,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18168122,Kerala Kitchen & Restaurant,1,New Delhi,Mehrauli,South Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18478992,Retro Kichen,1,New Delhi,Mehrauli,Chinese North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18168124,The China Town,1,New Delhi,Mehrauli,Chinese,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18414506,The Urban Dhaba,1,New Delhi,Mehrauli,North Indian,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18409207,Twenty Four Seven,1,New Delhi,Mehrauli,Fast Food North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
6341,McDonald's,1,New Delhi,Metro Walk Mall Rohini,Fast Food Burger,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,91
1951,Moti Mahal Delux Tandoori Trail,1,New Delhi,Metro Walk Mall Rohini,North Indian Mughlai Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.2,Average,151
250,Pizza Hut,1,New Delhi,Metro Walk Mall Rohini,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,No,No,3,2.8,Average,83
312753,Dill's Chawla Chik-Inn,1,New Delhi,MG Road,North Indian Mughlai,700,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
312983,Tandoori Zaaika,1,New Delhi,MG Road,North Indian,500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
18492029,Aap Ki Khatir,1,New Delhi,MG Road,Mughlai North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489541,Aggarwal Sweets,1,New Delhi,MG Road,Mithai South Indian Street Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18486862,Baskin Robbins,1,New Delhi,MG Road,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18492025,Bikaner Sweets,1,New Delhi,MG Road,Mithai North Indian South Indian Chinese Street Food Bakery,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18352672,Bollywood Khana,1,New Delhi,MG Road,North Indian Fast Food,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489825,Cake And Bakes,1,New Delhi,MG Road,Bakery,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18340302,Cake Point,1,New Delhi,MG Road,Bakery Desserts,600,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,0
18489819,Chinese Corner,1,New Delhi,MG Road,Chinese,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18175297,Choudhary Dhaba,1,New Delhi,MG Road,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18034037,Green Chick Chop,1,New Delhi,MG Road,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18175282,Green Chick Chop,1,New Delhi,MG Road,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18489532,Gujjar Dhaba,1,New Delhi,MG Road,Mughlai North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18277178,Hotel Aditi,1,New Delhi,MG Road,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18408079,JMD Food Palace,1,New Delhi,MG Road,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18232989,Kitchen Namaste,1,New Delhi,MG Road,North Indian Chinese,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18492033,Lajawab Chicken & Fish Fry,1,New Delhi,MG Road,Mughlai,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489832,Lotus Kitchen,1,New Delhi,MG Road,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18467388,Manami Japanese Restaurant,1,New Delhi,MG Road,Japanese,1000,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,0
18175299,Manna Sweets & Restaurant,1,New Delhi,MG Road,Mithai Bakery North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18337908,Moets Curry Pot,1,New Delhi,MG Road,North Indian Chinese Italian,1200,Indian Rupees(Rs.),No,No,No,3,0,Not rated,1
18463608,Mr. Sub,1,New Delhi,MG Road,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18489836,New Gaurav Dhaba,1,New Delhi,MG Road,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18277163,Pandit Ji Ki Apni Rasoi,1,New Delhi,MG Road,North Indian,250,Indian Rupees(Rs.),No,Yes,No,1,0,Not rated,2
18489545,Rajdhani Restaurant,1,New Delhi,MG Road,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18277176,Saraswati Food Corner,1,New Delhi,MG Road,Chinese North Indian South Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18175278,Shri Balaji Bhojnalaya,1,New Delhi,MG Road,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18489808,Swadist Bhojnalaya,1,New Delhi,MG Road,Chinese North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18446867,Swiss Gourmessa,1,New Delhi,MG Road,Bakery,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18486879,Truly Yours,1,New Delhi,MG Road,North Indian Street Food Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489852,Uttrakhand Hotel,1,New Delhi,MG Road,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489804,Vandana Food Corner,1,New Delhi,MG Road,Fast Food North Indian South Indian,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489802,Zaika Biryani,1,New Delhi,MG Road,Mughlai North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
3207,Buzz,1,New Delhi,MGF Metropolitan Mall Saket,North Indian Chinese Italian Finger Food,2000,Indian Rupees(Rs.),No,Yes,No,4,3.4,Average,220
4752,Lighthouse 13,1,New Delhi,MGF Metropolitan Mall Saket,North Indian European Chinese,2100,Indian Rupees(Rs.),Yes,No,No,4,3.4,Average,570
4830,Berco's,1,New Delhi,MGF Metropolitan Mall Saket,Chinese Thai,1100,Indian Rupees(Rs.),No,Yes,No,3,3.8,Good,565
4341,The Great Kabab Factory,1,New Delhi,MGF Metropolitan Mall Saket,North Indian Mughlai,2200,Indian Rupees(Rs.),Yes,Yes,No,4,3.5,Good,498
307237,The Tea Place by Manjushree,1,New Delhi,MGF Metropolitan Mall Saket,Cafe Beverages,700,Indian Rupees(Rs.),No,No,No,2,4.1,Very Good,92
18260028,Victoria,1,New Delhi,MGM Club Daryaganj,North Indian Chinese,1200,Indian Rupees(Rs.),Yes,No,No,3,3.2,Average,20
18317481,Aces - The Card Room,1,New Delhi,MGM Club Daryaganj,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,4,0,Not rated,2
18317473,Curzon - The Royal Bar,1,New Delhi,MGM Club Daryaganj,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,0
18317479,London Eye - The Open Lounge,1,New Delhi,MGM Club Daryaganj,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,4,0,Not rated,0
18317476,Lord's - The Sports Lounge,1,New Delhi,MGM Club Daryaganj,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,4,0,Not rated,1
18317483,Viceroy - The Coffee Shop,1,New Delhi,MGM Club Daryaganj,Cafe,1000,Indian Rupees(Rs.),No,No,No,3,0,Not rated,0
312576,Munch Nation,1,New Delhi,Model Town 1,Chinese Fast Food,350,Indian Rupees(Rs.),No,Yes,Yes,1,3.8,Good,727
5347,34 Chowringhee Lane,1,New Delhi,Model Town 2,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.2,Average,62
300945,Any Time Food,1,New Delhi,Model Town 2,Fast Food Beverages,400,Indian Rupees(Rs.),No,Yes,No,1,2.6,Average,52
300934,Bikaner Sweet House,1,New Delhi,Model Town 2,Mithai,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,16
3223,Domino's Pizza,1,New Delhi,Model Town 2,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,2.8,Average,94
307554,Giani,1,New Delhi,Model Town 2,Ice Cream Desserts,400,Indian Rupees(Rs.),No,Yes,No,1,2.9,Average,39
967,Grand Plaza,1,New Delhi,Model Town 2,North Indian Chinese Fast Food,800,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,255
6196,Great Wall,1,New Delhi,Model Town 2,North Indian Mughlai Chinese,1200,Indian Rupees(Rs.),No,No,No,3,2.7,Average,47
18381220,Healthy Food Station,1,New Delhi,Model Town 2,Salad Healthy Food Burger Italian Continental Chinese North Indian Beverages,400,Indian Rupees(Rs.),No,Yes,No,1,3.1,Average,25
2491,Hostess Tasty Bites,1,New Delhi,Model Town 2,Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,16
1041,Hot Pot,1,New Delhi,Model Town 2,Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,105
982,Kabab Factory,1,New Delhi,Model Town 2,North Indian Mughlai Chinese,700,Indian Rupees(Rs.),No,No,No,2,3,Average,12
18352186,Keventers,1,New Delhi,Model Town 2,Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.1,Average,17
9380,Krishna Sweet House,1,New Delhi,Model Town 2,Mithai South Indian,200,Indian Rupees(Rs.),No,No,No,1,3.3,Average,32
1303,Mitraz,1,New Delhi,Model Town 2,North Indian Chinese,850,Indian Rupees(Rs.),Yes,Yes,No,2,3.4,Average,101
18168462,Nut Khut Chaats & Snacks,1,New Delhi,Model Town 2,Fast Food Street Food,300,Indian Rupees(Rs.),No,No,No,1,3.2,Average,8
311734,Subway,1,New Delhi,Model Town 2,American Fast Food Salad Healthy Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,68
2291,The Host,1,New Delhi,Model Town 2,Chinese,450,Indian Rupees(Rs.),No,No,No,1,2.7,Average,20
9427,Chacha Di Hatti,1,New Delhi,Model Town 2,Street Food,100,Indian Rupees(Rs.),No,No,No,1,3.7,Good,78
5874,Cocoberry,1,New Delhi,Model Town 2,Desserts,300,Indian Rupees(Rs.),No,No,No,1,3.5,Good,62
3375,Eating Corner,1,New Delhi,Model Town 2,North Indian Fast Food Street Food,300,Indian Rupees(Rs.),No,No,No,1,3.7,Good,142
312353,El Posto,1,New Delhi,Model Town 2,Bakery,300,Indian Rupees(Rs.),No,No,No,1,3.5,Good,41
180,McDonald's,1,New Delhi,Model Town 2,Fast Food Burger,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,122
18057822,Pizza Station,1,New Delhi,Model Town 2,Pizza,300,Indian Rupees(Rs.),No,No,No,1,3.5,Good,20
6607,Puri Bakers,1,New Delhi,Model Town 2,Bakery Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.7,Good,128
18247031,JAIL - Behind The Bar,1,New Delhi,Model Town 2,North Indian Chinese Continental Italian,1600,Indian Rupees(Rs.),Yes,Yes,No,3,4.1,Very Good,155
18264447,Curry Shurry,1,New Delhi,Model Town 3,North Indian Mughlai,600,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,28
300911,Frontier,1,New Delhi,Model Town 3,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,15
4090,Hari Om Bhojnalaya,1,New Delhi,Model Town 3,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,21
5729,Nirmal's,1,New Delhi,Model Town 3,Chinese,400,Indian Rupees(Rs.),No,No,No,1,2.7,Average,9
309704,Sardar A Pure Meat Shop,1,New Delhi,Model Town 3,Raw Meats Fast Food North Indian,150,Indian Rupees(Rs.),No,No,No,1,2.8,Average,13
964,The Dragon Hucks,1,New Delhi,Model Town 3,Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,3.3,Average,97
307333,Green Chick Chop,1,New Delhi,Model Town 3,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,3.5,Good,38
5765,New Arjun Bombay Pav Bhaji,1,New Delhi,Model Town 3,Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.8,Good,234
18037821,Sweeter Delight,1,New Delhi,Model Town 3,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18400738,Madaari,1,New Delhi,Model Town 3,North Indian Chinese Continental Italian,1200,Indian Rupees(Rs.),Yes,No,No,3,4.3,Very Good,113
307730,Amritsari Express,1,New Delhi,Moments Mall Kirti Nagar,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.4,Average,33
305251,Barista,1,New Delhi,Moments Mall Kirti Nagar,Cafe,650,Indian Rupees(Rs.),No,No,No,2,3.1,Average,18
312087,Baskin Robbins,1,New Delhi,Moments Mall Kirti Nagar,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,6
18070503,Bikano's Chat Cafe,1,New Delhi,Moments Mall Kirti Nagar,Street Food South Indian Chinese,500,Indian Rupees(Rs.),No,No,No,2,2.7,Average,31
18454460,Burger Singh,1,New Delhi,Moments Mall Kirti Nagar,Burger Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,19
18419902,Cafe Grub,1,New Delhi,Moments Mall Kirti Nagar,Chinese Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.2,Average,13
307356,Chicago Pizza,1,New Delhi,Moments Mall Kirti Nagar,Pizza,800,Indian Rupees(Rs.),No,No,No,2,2.9,Average,48
8580,Cocoberry,1,New Delhi,Moments Mall Kirti Nagar,Desserts,300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,25
18324914,Dosa Plaza,1,New Delhi,Moments Mall Kirti Nagar,South Indian,400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,13
300473,Karim's,1,New Delhi,Moments Mall Kirti Nagar,North Indian Mughlai,700,Indian Rupees(Rs.),No,No,No,2,3.3,Average,79
306250,Kebab Xpress,1,New Delhi,Moments Mall Kirti Nagar,North Indian Mughlai,600,Indian Rupees(Rs.),No,No,No,2,3.2,Average,32
18356784,Keventers,1,New Delhi,Moments Mall Kirti Nagar,Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.3,Average,11
